,CensusTract,County,LILATracts_1And10,Urban,Rural,laseniors20share,lakids20share,lahunv20share,POP2010,pop_in_des
9722,6073019002,San Diego,0,0,1,0.0,0.0,0.0,1759,0
9723,6073019101,San Diego,0,0,1,0.0,0.0,0.0,7458,0
9724,6073019103,San Diego,0,0,1,0.0,0.0,0.0,6373,0
9725,6073019105,San Diego,0,0,1,0.0,0.0,0.0,5722,0
9726,6073019106,San Diego,0,0,1,0.0,0.0,0.0,9131,0
9727,6073019107,San Diego,0,0,1,0.0,0.0,0.0,2104,0
9728,6073019203,San Diego,0,1,0,0.0,0.0,0.0,2866,0
9729,6073019205,San Diego,0,1,0,0.0,0.0,0.0,6163,0
9730,6073019206,San Diego,0,1,0,0.0,0.0,0.0,5614,0
9731,6073019207,San Diego,1,1,0,0.0,0.0,0.0,8416,8416
9732,6073019208,San Diego,0,1,0,0.0,0.0,0.0,3305,0
9733,6073019301,San Diego,0,1,0,0.0,0.0,0.0,6936,0
9734,6073019302,San Diego,0,1,0,0.0,0.0,0.0,7344,0
9735,6073019303,San Diego,0,1,0,0.0,0.0,0.0,6538,0
9736,6073019403,San Diego,0,1,0,0.0,0.0,0.0,5255,0
9737,6073019404,San Diego,0,1,0,0.0,0.0,0.0,3984,0
9738,6073019405,San Diego,0,1,0,0.0,0.0,0.0,3592,0
9739,6073019406,San Diego,0,1,0,0.0,0.0,0.0,4628,0
9740,6073019501,San Diego,0,1,0,0.0,0.0,0.0,4147,0
9741,6073019502,San Diego,0,1,0,0.0,0.0,0.0,5715,0
9742,6073019503,San Diego,0,1,0,0.0,0.0,0.0,4795,0
9743,6073019601,San Diego,0,1,0,0.0,0.0,0.0,6291,0
9744,6073019602,San Diego,0,1,0,0.0,0.0,0.0,5464,0
9745,6073019701,San Diego,0,1,0,0.0,0.0,0.0,6022,0
9746,6073019702,San Diego,0,1,0,0.0,0.0,0.0,4933,0
9747,6073019803,San Diego,0,1,0,0.0,0.0,0.0,4465,0
9748,6073019804,San Diego,0,1,0,0.0,0.0,0.0,4447,0
9749,6073019805,San Diego,0,1,0,0.0,0.0,0.0,3763,0
9750,6073019806,San Diego,0,1,0,0.0,0.0,0.0,11116,0
9751,6073019808,San Diego,0,1,0,0.0,0.0,0.0,4321,0
9752,6073019809,San Diego,0,1,0,0.0,0.0,0.0,4005,0
9753,6073019902,San Diego,0,1,0,0.0,0.0,0.0,4078,0
9754,6073019903,San Diego,0,1,0,0.0,0.0,0.0,4371,0
9755,6073019904,San Diego,0,1,0,0.0,0.0,0.0,6538,0
9756,6073019905,San Diego,0,1,0,0.0,0.0,0.0,4256,0
9757,6073020013,San Diego,0,1,0,0.0,0.0,0.0,12473,0
9758,6073020014,San Diego,0,1,0,0.0,0.0,0.0,7006,0
9759,6073020015,San Diego,0,1,0,0.0,0.0,0.0,3841,0
9760,6073020016,San Diego,0,1,0,0.0,0.0,0.0,9314,0
9761,6073020017,San Diego,0,1,0,0.0,0.0,0.0,3282,0
9762,6073020018,San Diego,0,1,0,0.0,0.0,0.0,7708,0
9763,6073020019,San Diego,0,1,0,0.0,0.0,0.0,6832,0
9764,6073020020,San Diego,0,1,0,0.0,0.0,0.0,7477,0
9765,6073020021,San Diego,0,1,0,0.0,0.0,0.0,6423,0
9766,6073020022,San Diego,0,1,0,0.0,0.0,0.0,7404,0
9767,6073020023,San Diego,0,1,0,0.0,0.0,0.0,3941,0
9768,6073020024,San Diego,0,1,0,0.0,0.0,0.0,4175,0
9769,6073020025,San Diego,0,1,0,0.0,0.0,0.0,4626,0
9770,6073020026,San Diego,0,1,0,0.0,0.0,0.0,4089,0
9771,6073020027,San Diego,0,1,0,0.0,0.0,0.0,13665,0
9772,6073020028,San Diego,0,1,0,0.0,0.0,0.0,3479,0
9773,6073020029,San Diego,0,1,0,0.0,0.0,0.0,4819,0
9774,6073020103,San Diego,0,0,1,0.0,0.0,0.0,10235,0
9775,6073020105,San Diego,0,1,0,0.0,0.0,0.0,3801,0
9776,6073020106,San Diego,1,1,0,0.0,0.0,0.0,3803,3803
9777,6073020107,San Diego,0,1,0,0.0,0.0,0.0,3837,0
9778,6073020108,San Diego,0,1,0,0.0,0.0,0.0,5813,0
9779,6073020109,San Diego,0,1,0,0.0,0.0,0.0,5127,0
9780,6073020202,San Diego,0,1,0,0.0,0.0,0.0,6689,0
9781,6073020206,San Diego,0,1,0,0.0,0.0,0.0,5217,0
9782,6073020207,San Diego,0,1,0,0.0,0.0,0.0,4765,0
9783,6073020208,San Diego,0,1,0,0.0,0.0,0.0,2501,0
9784,6073020209,San Diego,0,1,0,0.0,0.0,0.0,4748,0
9785,6073020210,San Diego,0,1,0,0.0,0.0,0.0,4639,0
9786,6073020211,San Diego,0,1,0,0.0,0.0,0.0,6702,0
9787,6073020213,San Diego,0,1,0,0.0,0.0,0.0,4028,0
9788,6073020214,San Diego,0,1,0,0.0,0.0,0.0,5143,0
9789,6073020304,San Diego,0,1,0,0.0,0.0,0.0,6061,0
9790,6073020305,San Diego,0,1,0,0.0,0.0,0.0,5984,0
9791,6073020306,San Diego,0,1,0,0.0,0.0,0.0,8694,0
9792,6073020307,San Diego,0,1,0,0.0,0.0,0.0,7170,0
9793,6073020308,San Diego,0,1,0,0.0,0.0,0.0,5743,0
9794,6073020309,San Diego,0,1,0,0.0,0.0,0.0,3945,0
9795,6073020401,San Diego,0,1,0,0.0,0.0,0.0,2369,0
9796,6073020403,San Diego,0,1,0,0.0,0.0,0.0,4107,0
9797,6073020404,San Diego,0,1,0,0.0,0.0,0.0,5070,0
9798,6073020405,San Diego,0,1,0,0.0,0.0,0.0,3412,0
9799,6073020500,San Diego,0,1,0,0.0,0.0,0.0,5196,0
9800,6073020601,San Diego,0,1,0,0.0,0.0,0.0,5560,0
9801,6073020602,San Diego,0,1,0,0.0,0.0,0.0,5859,0
9802,6073020705,San Diego,0,1,0,0.0,0.0,0.0,4635,0
9803,6073020706,San Diego,0,1,0,0.0,0.0,0.0,6286,0
9804,6073020707,San Diego,0,1,0,0.0,0.0,0.0,4734,0
9805,6073020708,San Diego,0,1,0,0.0,0.0,0.0,3437,0
9806,6073020709,San Diego,0,1,0,0.0,0.0,0.0,8007,0
9807,6073020710,San Diego,0,0,1,0.0,0.0,0.0,1749,0
9808,6073020801,San Diego,0,0,1,0.0,0.0,0.0,5230,0
9809,6073020805,San Diego,0,1,0,0.0,0.0,0.0,3501,0
9810,6073020806,San Diego,1,1,0,0.0,0.0,0.0,5846,5846
9811,6073020807,San Diego,0,0,1,0.0,0.0,0.0,2599,0
9812,6073020809,San Diego,0,1,0,0.0,0.0,0.0,6778,0
9813,6073020810,San Diego,0,1,0,0.0,0.0,0.0,5266,0
9814,6073020811,San Diego,0,0,1,0.0,0.0,0.0,5650,0
9815,6073020902,San Diego,0,0,1,0.0,0.0,0.0,2122,0
9816,6073020903,San Diego,1,0,1,0.0,0.0,0.0,3192,3192
9817,6073020904,San Diego,0,0,1,0.0,0.0,0.0,3075,0
9818,6073021000,San Diego,1,0,1,0.00119808360056,7.05356142206e-05,8.20753909618e-05,4440,4440
9819,6073021100,San Diego,0,0,1,0.0,0.0,0.0,7589,0
9820,6073021202,San Diego,0,0,1,0.0,0.0,0.0,3156,0
9821,6073021204,San Diego,0,1,0,0.0,0.0,0.0,5239,0
9822,6073021205,San Diego,0,1,0,0.0,0.0,0.0,6801,0
9823,6073021206,San Diego,0,1,0,0.0,0.0,0.0,2995,0
9824,6073021302,San Diego,0,0,1,0.0,0.0,0.0,7361,0
9825,6073021303,San Diego,0,0,1,0.0,0.0,0.0,8981,0
9826,6073021304,San Diego,0,0,1,0.0,0.0,0.0,2616,0
9827,6073021400,San Diego,0,1,0,0.0,0.0,0.0,7225,0
9828,6073021500,San Diego,0,1,0,0.0,0.0,0.0,8846,0
9829,6073021600,San Diego,0,1,0,0.0,0.0,0.0,3391,0
9830,6073021800,San Diego,0,1,0,0.0,0.0,0.0,2022,0
9831,6073021900,San Diego,1,1,0,0.0,0.0,0.0,6816,6816
9832,6073022000,San Diego,0,1,0,0.0,0.0,0.0,4186,0
9833,6073022100,San Diego,0,1,0,0.0,0.0,0.0,9082,0
9834,6073990100,San Diego,0,0,1,0.0,0.0,0.0,0,0
9835,6075010100,San Francisco,0,1,0,0.0,0.0,0.0,3739,0
9836,6075010200,San Francisco,0,1,0,0.0,0.0,0.0,4143,0
9837,6075010300,San Francisco,0,1,0,0.0,0.0,0.0,3852,0
9838,6075010400,San Francisco,0,1,0,0.0,0.0,0.0,4545,0
9839,6075010500,San Francisco,0,0,1,0.0,0.0,0.0,2685,0
9840,6075010600,San Francisco,0,1,0,0.0,0.0,0.0,3894,0
9841,6075010700,San Francisco,0,1,0,0.0,0.0,0.0,5592,0
9842,6075010800,San Francisco,0,1,0,0.0,0.0,0.0,4578,0
9843,6075010900,San Francisco,0,1,0,0.0,0.0,0.0,4320,0
9844,6075011000,San Francisco,0,1,0,0.0,0.0,0.0,4827,0
9845,6075011100,San Francisco,0,1,0,0.0,0.0,0.0,5164,0
9846,6075011200,San Francisco,0,1,0,0.0,0.0,0.0,3286,0
9847,6075011300,San Francisco,0,1,0,0.0,0.0,0.0,3143,0
9848,6075011700,San Francisco,0,1,0,0.0,0.0,0.0,1783,0
9849,6075011800,San Francisco,0,1,0,0.0,0.0,0.0,1500,0
9850,6075011901,San Francisco,0,1,0,0.0,0.0,0.0,2408,0
9851,6075011902,San Francisco,0,1,0,0.0,0.0,0.0,2598,0
9852,6075012000,San Francisco,0,1,0,0.0,0.0,0.0,3833,0
9853,6075012100,San Francisco,0,1,0,0.0,0.0,0.0,3833,0
9854,6075012201,San Francisco,0,1,0,0.0,0.0,0.0,4567,0
9855,6075012202,San Francisco,0,1,0,0.0,0.0,0.0,2986,0
9856,6075012301,San Francisco,0,1,0,0.0,0.0,0.0,2734,0
9857,6075012302,San Francisco,0,1,0,0.0,0.0,0.0,3073,0
9858,6075012401,San Francisco,0,1,0,0.0,0.0,0.0,5075,0
9859,6075012402,San Francisco,0,1,0,0.0,0.0,0.0,3974,0
9860,6075012501,San Francisco,0,1,0,0.0,0.0,0.0,5335,0
9861,6075012502,San Francisco,0,1,0,0.0,0.0,0.0,3821,0
9862,6075012601,San Francisco,0,1,0,0.0,0.0,0.0,2329,0
9863,6075012602,San Francisco,0,1,0,0.0,0.0,0.0,2909,0
9864,6075012700,San Francisco,0,1,0,0.0,0.0,0.0,3492,0
9865,6075012800,San Francisco,0,1,0,0.0,0.0,0.0,4106,0
9866,6075012901,San Francisco,0,1,0,0.0,0.0,0.0,2557,0
9867,6075012902,San Francisco,0,1,0,0.0,0.0,0.0,3376,0
9868,6075013000,San Francisco,0,1,0,0.0,0.0,0.0,4044,0
9869,6075013101,San Francisco,0,1,0,0.0,0.0,0.0,3811,0
9870,6075013102,San Francisco,0,1,0,0.0,0.0,0.0,2625,0
9871,6075013200,San Francisco,0,1,0,0.0,0.0,0.0,4162,0
9872,6075013300,San Francisco,0,1,0,0.0,0.0,0.0,4232,0
9873,6075013400,San Francisco,0,1,0,0.0,0.0,0.0,3599,0
9874,6075013500,San Francisco,0,1,0,0.0,0.0,0.0,2556,0
9875,6075015100,San Francisco,0,1,0,0.0,0.0,0.0,2493,0
9876,6075015200,San Francisco,0,1,0,0.0,0.0,0.0,3934,0
9877,6075015300,San Francisco,0,1,0,0.0,0.0,0.0,2040,0
9878,6075015400,San Francisco,0,1,0,0.0,0.0,0.0,5621,0
9879,6075015500,San Francisco,0,1,0,0.0,0.0,0.0,3622,0
9880,6075015600,San Francisco,0,1,0,0.0,0.0,0.0,2728,0
9881,6075015700,San Francisco,0,1,0,0.0,0.0,0.0,7832,0
9882,6075015801,San Francisco,0,1,0,0.0,0.0,0.0,3594,0
9883,6075015802,San Francisco,0,1,0,0.0,0.0,0.0,2965,0
9884,6075015900,San Francisco,0,1,0,0.0,0.0,0.0,4350,0
9885,6075016000,San Francisco,0,1,0,0.0,0.0,0.0,2465,0
9886,6075016100,San Francisco,0,1,0,0.0,0.0,0.0,5366,0
9887,6075016200,San Francisco,0,1,0,0.0,0.0,0.0,2541,0
9888,6075016300,San Francisco,0,1,0,0.0,0.0,0.0,4293,0
9889,6075016400,San Francisco,0,1,0,0.0,0.0,0.0,3778,0
9890,6075016500,San Francisco,0,1,0,0.0,0.0,0.0,5083,0
9891,6075016600,San Francisco,0,1,0,0.0,0.0,0.0,5069,0
9892,6075016700,San Francisco,0,1,0,0.0,0.0,0.0,4652,0
9893,6075016801,San Francisco,0,1,0,0.0,0.0,0.0,3218,0
9894,6075016802,San Francisco,0,1,0,0.0,0.0,0.0,3264,0
9895,6075016900,San Francisco,0,1,0,0.0,0.0,0.0,2924,0
9896,6075017000,San Francisco,0,1,0,0.0,0.0,0.0,3689,0
9897,6075017101,San Francisco,0,1,0,0.0,0.0,0.0,3544,0
9898,6075017102,San Francisco,0,1,0,0.0,0.0,0.0,3451,0
9899,6075017601,San Francisco,0,1,0,0.0,0.0,0.0,7630,0
9900,6075017700,San Francisco,0,1,0,0.0,0.0,0.0,2128,0
9901,6075017801,San Francisco,0,1,0,0.0,0.0,0.0,3499,0
9902,6075017802,San Francisco,0,1,0,0.0,0.0,0.0,4516,0
9903,6075017902,San Francisco,1,1,0,0.0,0.0,0.0,2880,2880
9904,6075018000,San Francisco,0,1,0,0.0,0.0,0.0,4221,0
9905,6075020100,San Francisco,0,1,0,0.0,0.0,0.0,6172,0
9906,6075020200,San Francisco,0,1,0,0.0,0.0,0.0,6269,0
9907,6075020300,San Francisco,0,1,0,0.0,0.0,0.0,3034,0
9908,6075020401,San Francisco,0,1,0,0.0,0.0,0.0,2846,0
9909,6075020402,San Francisco,0,1,0,0.0,0.0,0.0,3997,0
9910,6075020500,San Francisco,0,1,0,0.0,0.0,0.0,2583,0
9911,6075020600,San Francisco,0,1,0,0.0,0.0,0.0,4711,0
9912,6075020700,San Francisco,0,1,0,0.0,0.0,0.0,5171,0
9913,6075020800,San Francisco,0,1,0,0.0,0.0,0.0,6577,0
9914,6075020900,San Francisco,0,1,0,0.0,0.0,0.0,4372,0
9915,6075021000,San Francisco,0,1,0,0.0,0.0,0.0,4196,0
9916,6075021100,San Francisco,0,1,0,0.0,0.0,0.0,3853,0
9917,6075021200,San Francisco,0,1,0,0.0,0.0,0.0,2779,0
9918,6075021300,San Francisco,0,1,0,0.0,0.0,0.0,2474,0
9919,6075021400,San Francisco,0,1,0,0.0,0.0,0.0,3264,0
9920,6075021500,San Francisco,0,1,0,0.0,0.0,0.0,5096,0
9921,6075021600,San Francisco,0,1,0,0.0,0.0,0.0,3836,0
9922,6075021700,San Francisco,0,1,0,0.0,0.0,0.0,3948,0
9923,6075021800,San Francisco,0,1,0,0.0,0.0,0.0,3840,0
9924,6075022600,San Francisco,0,1,0,0.0,0.0,0.0,1534,0
9925,6075022702,San Francisco,0,1,0,0.0,0.0,0.0,2060,0
9926,6075022704,San Francisco,0,1,0,0.0,0.0,0.0,3122,0
9927,6075022801,San Francisco,0,1,0,0.0,0.0,0.0,5078,0
9928,6075022802,San Francisco,0,1,0,0.0,0.0,0.0,2099,0
9929,6075022803,San Francisco,0,1,0,0.0,0.0,0.0,4595,0
9930,6075022901,San Francisco,0,1,0,0.0,0.0,0.0,4640,0
9931,6075022902,San Francisco,0,1,0,0.0,0.0,0.0,2617,0
9932,6075022903,San Francisco,0,1,0,0.0,0.0,0.0,3384,0
9933,6075023001,San Francisco,0,1,0,0.0,0.0,0.0,5216,0
9934,6075023003,San Francisco,0,1,0,0.0,0.0,0.0,4093,0
9935,6075023102,San Francisco,0,1,0,0.0,0.0,0.0,3478,0
9936,6075023103,San Francisco,1,1,0,0.0,0.0,0.0,3725,3725
9937,6075023200,San Francisco,0,1,0,0.0,0.0,0.0,4582,0
9938,6075023300,San Francisco,0,1,0,0.0,0.0,0.0,2624,0
9939,6075023400,San Francisco,1,1,0,0.0,0.0,0.0,3660,3660
9940,6075025100,San Francisco,0,1,0,0.0,0.0,0.0,3077,0
9941,6075025200,San Francisco,0,1,0,0.0,0.0,0.0,5369,0
9942,6075025300,San Francisco,0,1,0,0.0,0.0,0.0,4362,0
9943,6075025401,San Francisco,0,1,0,0.0,0.0,0.0,3404,0
9944,6075025402,San Francisco,0,1,0,0.0,0.0,0.0,2912,0
9945,6075025403,San Francisco,0,1,0,0.0,0.0,0.0,4267,0
9946,6075025500,San Francisco,0,1,0,0.0,0.0,0.0,8471,0
9947,6075025600,San Francisco,0,1,0,0.0,0.0,0.0,5618,0
9948,6075025701,San Francisco,0,1,0,0.0,0.0,0.0,4788,0
9949,6075025702,San Francisco,0,1,0,0.0,0.0,0.0,4665,0
9950,6075025800,San Francisco,0,1,0,0.0,0.0,0.0,1960,0
9951,6075025900,San Francisco,0,1,0,0.0,0.0,0.0,4261,0
9952,6075026001,San Francisco,0,1,0,0.0,0.0,0.0,5863,0
9953,6075026002,San Francisco,0,1,0,0.0,0.0,0.0,3544,0
9954,6075026003,San Francisco,0,1,0,0.0,0.0,0.0,4908,0
9955,6075026004,San Francisco,0,1,0,0.0,0.0,0.0,4315,0
9956,6075026100,San Francisco,0,1,0,0.0,0.0,0.0,6810,0
9957,6075026200,San Francisco,0,1,0,0.0,0.0,0.0,7564,0
9958,6075026301,San Francisco,0,1,0,0.0,0.0,0.0,4875,0
9959,6075026302,San Francisco,1,1,0,0.0,0.0,0.0,4992,4992
9960,6075026303,San Francisco,0,1,0,0.0,0.0,0.0,4551,0
9961,6075026401,San Francisco,1,1,0,0.0,0.0,0.0,4044,4044
9962,6075026402,San Francisco,0,1,0,0.0,0.0,0.0,4118,0
9963,6075026403,San Francisco,1,1,0,0.0,0.0,0.0,4140,4140
9964,6075026404,San Francisco,1,1,0,0.0,0.0,0.0,2851,2851
9965,6075030101,San Francisco,0,1,0,0.0,0.0,0.0,4233,0
9966,6075030102,San Francisco,0,1,0,0.0,0.0,0.0,4838,0
9967,6075030201,San Francisco,0,1,0,0.0,0.0,0.0,3928,0
9968,6075030202,San Francisco,0,1,0,0.0,0.0,0.0,4313,0
9969,6075030301,San Francisco,0,1,0,0.0,0.0,0.0,5658,0
9970,6075030302,San Francisco,0,1,0,0.0,0.0,0.0,3549,0
9971,6075030400,San Francisco,0,1,0,0.0,0.0,0.0,5106,0
9972,6075030500,San Francisco,0,1,0,0.0,0.0,0.0,3046,0
9973,6075030600,San Francisco,0,1,0,0.0,0.0,0.0,2221,0
9974,6075030700,San Francisco,0,1,0,0.0,0.0,0.0,6343,0
9975,6075030800,San Francisco,0,1,0,0.0,0.0,0.0,5667,0
9976,6075030900,San Francisco,0,1,0,0.0,0.0,0.0,6581,0
9977,6075031000,San Francisco,0,1,0,0.0,0.0,0.0,3494,0
9978,6075031100,San Francisco,0,1,0,0.0,0.0,0.0,6193,0
9979,6075031201,San Francisco,0,1,0,0.0,0.0,0.0,6167,0
9980,6075031202,San Francisco,0,1,0,0.0,0.0,0.0,3137,0
9981,6075031301,San Francisco,0,1,0,0.0,0.0,0.0,3826,0
9982,6075031302,San Francisco,0,1,0,0.0,0.0,0.0,5495,0
9983,6075031400,San Francisco,0,1,0,0.0,0.0,0.0,6676,0
9984,6075032601,San Francisco,0,1,0,0.0,0.0,0.0,4416,0
9985,6075032602,San Francisco,0,1,0,0.0,0.0,0.0,4316,0
9986,6075032700,San Francisco,0,1,0,0.0,0.0,0.0,6572,0
9987,6075032801,San Francisco,0,1,0,0.0,0.0,0.0,4238,0
9988,6075032802,San Francisco,0,1,0,0.0,0.0,0.0,4047,0
9989,6075032901,San Francisco,0,1,0,0.0,0.0,0.0,5021,0
9990,6075032902,San Francisco,0,1,0,0.0,0.0,0.0,3831,0
9991,6075033000,San Francisco,0,1,0,0.0,0.0,0.0,7764,0
9992,6075033100,San Francisco,0,1,0,0.0,0.0,0.0,3968,0
9993,6075033201,San Francisco,0,1,0,0.0,0.0,0.0,3683,0
9994,6075033203,San Francisco,0,1,0,0.0,0.0,0.0,3472,0
9995,6075033204,San Francisco,0,1,0,0.0,0.0,0.0,3821,0
9996,6075035100,San Francisco,0,1,0,0.0,0.0,0.0,7842,0
9997,6075035201,San Francisco,0,1,0,0.0,0.0,0.0,5300,0
9998,6075035202,San Francisco,0,1,0,0.0,0.0,0.0,4322,0
9999,6075035300,San Francisco,0,1,0,0.0,0.0,0.0,7226,0
10000,6075035400,San Francisco,0,1,0,0.0,0.0,0.0,6691,0
10001,6075040100,San Francisco,0,1,0,0.0,0.0,0.0,4088,0
10002,6075040200,San Francisco,0,1,0,0.0,0.0,0.0,5191,0
10003,6075042601,San Francisco,0,1,0,0.0,0.0,0.0,3687,0
10004,6075042602,San Francisco,0,1,0,0.0,0.0,0.0,3243,0
10005,6075042700,San Francisco,0,1,0,0.0,0.0,0.0,5326,0
10006,6075042800,San Francisco,0,1,0,0.0,0.0,0.0,2376,0
10007,6075045100,San Francisco,0,1,0,0.0,0.0,0.0,4996,0
10008,6075045200,San Francisco,0,1,0,0.0,0.0,0.0,6474,0
10009,6075047600,San Francisco,0,1,0,0.0,0.0,0.0,5137,0
10010,6075047701,San Francisco,0,1,0,0.0,0.0,0.0,4334,0
10011,6075047702,San Francisco,0,1,0,0.0,0.0,0.0,3824,0
10012,6075047801,San Francisco,0,1,0,0.0,0.0,0.0,4005,0
10013,6075047802,San Francisco,0,1,0,0.0,0.0,0.0,3656,0
10014,6075047901,San Francisco,0,1,0,0.0,0.0,0.0,6400,0
10015,6075047902,San Francisco,0,1,0,0.0,0.0,0.0,3536,0
10016,6075060100,San Francisco,0,1,0,0.0,0.0,0.0,3235,0
10017,6075060400,San Francisco,0,1,0,0.0,0.0,0.0,1689,0
10018,6075060502,San Francisco,1,1,0,0.0,0.0,0.0,3216,3216
10019,6075060700,San Francisco,0,1,0,0.0,0.0,0.0,9083,0
10020,6075061000,San Francisco,0,1,0,0.0,0.0,0.0,3610,0
10021,6075061100,San Francisco,0,1,0,0.0,0.0,0.0,4307,0
10022,6075061200,San Francisco,0,1,0,0.0,0.0,0.0,4089,0
10023,6075061400,San Francisco,0,1,0,0.0,0.0,0.0,5395,0
10024,6075061500,San Francisco,0,1,0,0.0,0.0,0.0,11502,0
10025,6075980200,San Francisco,0,1,0,0.0,0.0,0.0,320,0
10026,6075980300,San Francisco,0,1,0,0.0,0.0,0.0,171,0
10027,6075980401,San Francisco,0,0,1,0.0,0.0,0.0,0,0
10028,6075980501,San Francisco,1,1,0,0.0,0.0,0.0,797,797
10029,6075980600,San Francisco,1,1,0,0.0,0.0,0.0,467,467
10030,6075980900,San Francisco,0,1,0,0.0,0.0,0.0,350,0
10031,6077000100,San Joaquin,0,1,0,0.0,0.0,0.0,3863,0
10032,6077000300,San Joaquin,0,1,0,0.0,0.0,0.0,2396,0
10033,6077000401,San Joaquin,0,1,0,0.0,0.0,0.0,3043,0
10034,6077000402,San Joaquin,0,1,0,0.0,0.0,0.0,4582,0
10035,6077000500,San Joaquin,0,1,0,0.0,0.0,0.0,2749,0
10036,6077000600,San Joaquin,0,1,0,0.0,0.0,0.0,2279,0
10037,6077000700,San Joaquin,0,1,0,0.0,0.0,0.0,5269,0
10038,6077000801,San Joaquin,1,1,0,0.0,0.0,0.0,6692,6692
10039,6077000900,San Joaquin,0,1,0,0.0,0.0,0.0,5859,0
10040,6077001000,San Joaquin,0,1,0,0.0,0.0,0.0,4915,0
10041,6077001101,San Joaquin,0,1,0,0.0,0.0,0.0,4931,0
10042,6077001102,San Joaquin,0,1,0,0.0,0.0,0.0,4889,0
10043,6077001200,San Joaquin,0,1,0,0.0,0.0,0.0,5303,0
10044,6077001300,San Joaquin,0,1,0,0.0,0.0,0.0,4903,0
10045,6077001400,San Joaquin,0,1,0,0.0,0.0,0.0,4425,0
10046,6077001500,San Joaquin,0,1,0,0.0,0.0,0.0,8384,0
10047,6077001600,San Joaquin,0,1,0,0.0,0.0,0.0,2383,0
10048,6077001700,San Joaquin,0,1,0,0.0,0.0,0.0,3998,0
10049,6077001800,San Joaquin,0,1,0,0.0,0.0,0.0,3939,0
10050,6077001900,San Joaquin,0,1,0,0.0,0.0,0.0,5592,0
10051,6077002000,San Joaquin,0,1,0,0.0,0.0,0.0,3977,0
10052,6077002100,San Joaquin,0,1,0,0.0,0.0,0.0,5546,0
10053,6077002201,San Joaquin,0,1,0,0.0,0.0,0.0,2771,0
10054,6077002202,San Joaquin,0,1,0,0.0,0.0,0.0,5417,0
10055,6077002300,San Joaquin,0,1,0,0.0,0.0,0.0,5020,0
10056,6077002401,San Joaquin,0,1,0,0.0,0.0,0.0,5001,0
10057,6077002402,San Joaquin,0,1,0,0.0,0.0,0.0,2219,0
10058,6077002503,San Joaquin,1,1,0,0.0,0.0,0.0,2560,2560
10059,6077002504,San Joaquin,1,1,0,0.0,0.0,0.0,3982,3982
10060,6077002701,San Joaquin,0,1,0,0.0,0.0,0.0,6409,0
10061,6077002702,San Joaquin,1,1,0,0.0,0.0,0.0,4239,4239
10062,6077002800,San Joaquin,1,1,0,0.0,0.0,0.0,6052,6052
10063,6077003106,San Joaquin,0,1,0,0.0,0.0,0.0,3600,0
10064,6077003108,San Joaquin,0,1,0,0.0,0.0,0.0,4450,0
10065,6077003109,San Joaquin,0,1,0,0.0,0.0,0.0,5630,0
10066,6077003110,San Joaquin,0,1,0,0.0,0.0,0.0,3708,0
10067,6077003111,San Joaquin,0,1,0,0.0,0.0,0.0,3754,0
10068,6077003112,San Joaquin,0,1,0,0.0,0.0,0.0,2974,0
10069,6077003113,San Joaquin,0,1,0,0.0,0.0,0.0,6256,0
10070,6077003114,San Joaquin,0,1,0,0.0,0.0,0.0,10129,0
10071,6077003203,San Joaquin,0,1,0,0.0,0.0,0.0,3519,0
10072,6077003205,San Joaquin,0,1,0,0.0,0.0,0.0,3537,0
10073,6077003208,San Joaquin,0,1,0,0.0,0.0,0.0,12534,0
10074,6077003209,San Joaquin,0,1,0,0.0,0.0,0.0,3540,0
10075,6077003210,San Joaquin,0,1,0,0.0,0.0,0.0,2800,0
10076,6077003213,San Joaquin,0,1,0,0.0,0.0,0.0,4571,0
10077,6077003214,San Joaquin,0,1,0,0.0,0.0,0.0,3054,0
10078,6077003215,San Joaquin,0,0,1,0.0,0.0,0.0,3855,0
10079,6077003216,San Joaquin,0,1,0,0.0,0.0,0.0,2725,0
10080,6077003217,San Joaquin,0,1,0,0.0,0.0,0.0,3201,0
10081,6077003305,San Joaquin,0,1,0,0.0,0.0,0.0,3704,0
10082,6077003306,San Joaquin,0,1,0,0.0,0.0,0.0,4229,0
10083,6077003307,San Joaquin,0,1,0,0.0,0.0,0.0,4559,0
10084,6077003308,San Joaquin,0,1,0,0.0,0.0,0.0,1590,0
10085,6077003310,San Joaquin,0,1,0,0.0,0.0,0.0,4191,0
10086,6077003311,San Joaquin,0,1,0,0.0,0.0,0.0,3303,0
10087,6077003312,San Joaquin,0,1,0,0.0,0.0,0.0,3220,0
10088,6077003313,San Joaquin,0,1,0,0.0,0.0,0.0,2926,0
10089,6077003403,San Joaquin,0,1,0,0.0,0.0,0.0,4586,0
10090,6077003404,San Joaquin,0,1,0,0.0,0.0,0.0,5842,0
10091,6077003405,San Joaquin,0,1,0,0.0,0.0,0.0,4214,0
10092,6077003406,San Joaquin,0,1,0,0.0,0.0,0.0,3700,0
10093,6077003407,San Joaquin,0,1,0,0.0,0.0,0.0,2914,0
10094,6077003409,San Joaquin,0,1,0,0.0,0.0,0.0,4450,0
10095,6077003410,San Joaquin,0,1,0,0.0,0.0,0.0,5778,0
10096,6077003500,San Joaquin,0,1,0,0.0,0.0,0.0,20177,0
10097,6077003601,San Joaquin,0,1,0,0.0,0.0,0.0,3453,0
10098,6077003602,San Joaquin,1,1,0,0.0,0.0,0.0,3272,3272
